time   x    y    orientation    linear_velocity    angular_velocity    command_velocity command_angle
85.061 20.54912969 0.141473113967 0.832200780564 0.368064804328 0.229547582023 11.0 0.20000000298
85.179 20.5922800669 0.190215271954 0.86034995369 0.356640063412 0.247539196383 11.0 0.20000000298
85.338 20.6336130089 0.239741171769 0.89039498818 0.343913562915 0.262017827611 11.0 0.20000000298
85.386 20.6627518989 0.276602215869 0.91334525159 0.3335341957 0.269795855955 11.0 0.20000000298
85.499 20.7006543551 0.327355818039 0.945399647811 0.319637827677 0.280077325229 11.0 0.20000000298
85.572 20.7233347343 0.359455259859 0.96583362649 0.310457995679 0.285916202393 11.0 0.20000000298
85.688 20.7587482586 0.412578892652 0.999783574383 0.295104242562 0.294922741678 11.0 0.20000000298
85.762 20.7804778238 0.447245751958 1.02192592172 0.284582781056 0.296124774493 11.0 0.20000000298
85.881 20.8128060173 0.502254951707 1.05697422414 0.268089036773 0.301576588185 11.0 0.20000000298
85.97 20.8355718847 0.543870686961 1.08336917701 0.255129583766 0.303580772354 11.0 0.20000000298
86.085 20.8651389117 0.602220444602 1.12014182987 0.237767922857 0.310464079264 11.0 0.20000000298
86.198 20.8906420623 0.657308207659 1.15136902998 0.222609826245 0.251934651757 11.0 0.10000000149
86.276 20.9077319454 0.696615896633 1.16934192647 0.215201693727 0.228692784154 11.0 0.10000000149
86.397 20.9329703656 0.758299717919 1.19497133884 0.202198199166 0.206190210342 11.0 0.10000000149
86.477 20.9488164918 0.799427448288 1.2108761019 0.193986735324 0.200798098413 11.0 0.10000000149
